"NOME_MUN","RACA_COR","NU_ANO","CASOS"
"Quatis","Indígena","2022",0
"Quatis","Indígena","2023",0
"Quatis","Indígena","2024",0
"Quatis","Indígena","2025",0
"Quatis","Ignorado","2015",938
"Quatis","Ignorado","2016",3
"Quatis","Ignorado","2017",0
"Quatis","Ignorado","2018",0
"Quatis","Ignorado","2019",13
"Quatis","Ignorado","2020",3
"Quatis","Ignorado","2021",0
"Quatis","Ignorado","2022",3
"Quatis","Ignorado","2023",4
"Quatis","Ignorado","2024",41
"Quatis","Ignorado","2025",0
"Queimados","Branca","2015",15
"Queimados","Branca","2016",17
"Queimados","Branca","2017",2
"Queimados","Branca","2018",4
"Queimados","Branca","2019",4
"Queimados","Branca","2020",1
"Queimados","Branca","2021",4
"Queimados","Branca","2022",0
"Queimados","Branca","2023",31
"Queimados","Branca","2024",78
"Queimados","Branca","2025",5
"Queimados","Preta","2015",0
"Queimados","Preta","2016",1
"Queimados","Preta","2017",1
"Queimados","Preta","2018",2
"Queimados","Preta","2019",4
"Queimados","Preta","2020",0
"Queimados","Preta","2021",1
"Queimados","Preta","2022",0
"Queimados","Preta","2023",21
"Queimados","Preta","2024",45
"Queimados","Preta","2025",0
"Queimados","Amarela","2015",0
"Queimados","Amarela","2016",0
"Queimados","Amarela","2017",0
"Queimados","Amarela","2018",0
"Queimados","Amarela","2019",0
"Queimados","Amarela","2020",0
"Queimados","Amarela","2021",0
"Queimados","Amarela","2022",0
"Queimados","Amarela","2023",1
"Queimados","Amarela","2024",2
"Queimados","Amarela","2025",0
"Queimados","Parda","2015",15
"Queimados","Parda","2016",12
"Queimados","Parda","2017",3
"Queimados","Parda","2018",0
"Queimados","Parda","2019",4
"Queimados","Parda","2020",1
"Queimados","Parda","2021",5
"Queimados","Parda","2022",1
"Queimados","Parda","2023",38
"Queimados","Parda","2024",235
"Queimados","Parda","2025",6
"Queimados","Indígena","2015",0
"Queimados","Indígena","2016",0
"Queimados","Indígena","2017",0
"Queimados","Indígena","2018",0
"Queimados","Indígena","2019",2
"Queimados","Indígena","2020",0
"Queimados","Indígena","2021",0
"Queimados","Indígena","2022",0
"Queimados","Indígena","2023",0
"Queimados","Indígena","2024",2
"Queimados","Indígena","2025",0
"Queimados","Ignorado","2015",13
"Queimados","Ignorado","2016",18
"Queimados","Ignorado","2017",1
"Queimados","Ignorado","2018",1
"Queimados","Ignorado","2019",9
"Queimados","Ignorado","2020",0
"Queimados","Ignorado","2021",4
"Queimados","Ignorado","2022",0
"Queimados","Ignorado","2023",22
"Queimados","Ignorado","2024",469
"Queimados","Ignorado","2025",3
"Quissamã","Branca","2015",58
"Quissamã","Branca","2016",7
"Quissamã","Branca","2017",1
"Quissamã","Branca","2018",2
"Quissamã","Branca","2019",0
"Quissamã","Branca","2020",0
"Quissamã","Branca","2021",0
"Quissamã","Branca","2022",26
"Quissamã","Branca","2023",16
"Quissamã","Branca","2024",146
"Quissamã","Branca","2025",1
"Quissamã","Preta","2015",8
"Quissamã","Preta","2016",2
"Quissamã","Preta","2017",1
"Quissamã","Preta","2018",0
"Quissamã","Preta","2019",0
"Quissamã","Preta","2020",0
"Quissamã","Preta","2021",0
"Quissamã","Preta","2022",10
"Quissamã","Preta","2023",3
"Quissamã","Preta","2024",53
"Quissamã","Preta","2025",2
"Quissamã","Amarela","2015",0
"Quissamã","Amarela","2016",0
"Quissamã","Amarela","2017",0
"Quissamã","Amarela","2018",0
"Quissamã","Amarela","2019",0
"Quissamã","Amarela","2020",0
"Quissamã","Amarela","2021",0
"Quissamã","Amarela","2022",2
"Quissamã","Amarela","2023",0
"Quissamã","Amarela","2024",4
"Quissamã","Amarela","2025",0
"Quissamã","Parda","2015",52
"Quissamã","Parda","2016",8
"Quissamã","Parda","2017",0
"Quissamã","Parda","2018",2
"Quissamã","Parda","2019",8
"Quissamã","Parda","2020",0
"Quissamã","Parda","2021",1
"Quissamã","Parda","2022",43
"Quissamã","Parda","2023",25
"Quissamã","Parda","2024",339
"Quissamã","Parda","2025",6
"Quissamã","Indígena","2015",0
"Quissamã","Indígena","2016",0
"Quissamã","Indígena","2017",0
"Quissamã","Indígena","2018",0
"Quissamã","Indígena","2019",0
"Quissamã","Indígena","2020",0
"Quissamã","Indígena","2021",0
"Quissamã","Indígena","2022",0
"Quissamã","Indígena","2023",0
"Quissamã","Indígena","2024",0
"Quissamã","Indígena","2025",0
"Quissamã","Ignorado","2015",80
"Quissamã","Ignorado","2016",11
"Quissamã","Ignorado","2017",0
"Quissamã","Ignorado","2018",1
"Quissamã","Ignorado","2019",3
"Quissamã","Ignorado","2020",0
"Quissamã","Ignorado","2021",1
"Quissamã","Ignorado","2022",35
"Quissamã","Ignorado","2023",6
"Quissamã","Ignorado","2024",25
"Quissamã","Ignorado","2025",3
"Resende","Branca","2015",4240
"Resende","Branca","2016",923
"Resende","Branca","2017",20
"Resende","Branca","2018",8
"Resende","Branca","2019",183
"Resende","Branca","2020",39
"Resende","Branca","2021",246
"Resende","Branca","2022",113
"Resende","Branca","2023",1505
"Resende","Branca","2024",4613
"Resende","Branca","2025",209
"Resende","Preta","2015",872
"Resende","Preta","2016",188
"Resende","Preta","2017",1
"Resende","Preta","2018",0
"Resende","Preta","2019",31
"Resende","Preta","2020",4
"Resende","Preta","2021",44
"Resende","Preta","2022",9
"Resende","Preta","2023",204
"Resende","Preta","2024",936
"Resende","Preta","2025",30
"Resende","Amarela","2015",35
"Resende","Amarela","2016",13
"Resende","Amarela","2017",0
"Resende","Amarela","2018",0
"Resende","Amarela","2019",13
"Resende","Amarela","2020",0
"Resende","Amarela","2021",1
"Resende","Amarela","2022",1
"Resende","Amarela","2023",9
"Resende","Amarela","2024",25
"Resende","Amarela","2025",0
"Resende","Parda","2015",2913
"Resende","Parda","2016",680
"Resende","Parda","2017",7
"Resende","Parda","2018",3
"Resende","Parda","2019",110
"Resende","Parda","2020",18
"Resende","Parda","2021",116
"Resende","Parda","2022",78
"Resende","Parda","2023",667
"Resende","Parda","2024",3509
"Resende","Parda","2025",142
"Resende","Indígena","2015",13
"Resende","Indígena","2016",1
"Resende","Indígena","2017",0
"Resende","Indígena","2018",1
"Resende","Indígena","2019",1
"Resende","Indígena","2020",0
"Resende","Indígena","2021",3
"Resende","Indígena","2022",2
"Resende","Indígena","2023",6
"Resende","Indígena","2024",9
"Resende","Indígena","2025",1
"Resende","Ignorado","2015",4911
"Resende","Ignorado","2016",618
"Resende","Ignorado","2017",6
"Resende","Ignorado","2018",4
"Resende","Ignorado","2019",98
"Resende","Ignorado","2020",16
"Resende","Ignorado","2021",90
"Resende","Ignorado","2022",57
"Resende","Ignorado","2023",441
"Resende","Ignorado","2024",1439
"Resende","Ignorado","2025",110
"Rio Bonito","Branca","2015",0
"Rio Bonito","Branca","2016",1
"Rio Bonito","Branca","2017",3
"Rio Bonito","Branca","2018",8
"Rio Bonito","Branca","2019",8
"Rio Bonito","Branca","2020",0
"Rio Bonito","Branca","2021",2
"Rio Bonito","Branca","2022",3
"Rio Bonito","Branca","2023",21
"Rio Bonito","Branca","2024",85
"Rio Bonito","Branca","2025",25
"Rio Bonito","Preta","2015",1
"Rio Bonito","Preta","2016",1
"Rio Bonito","Preta","2017",1
"Rio Bonito","Preta","2018",2
"Rio Bonito","Preta","2019",2
"Rio Bonito","Preta","2020",0
"Rio Bonito","Preta","2021",0
"Rio Bonito","Preta","2022",0
"Rio Bonito","Preta","2023",8
"Rio Bonito","Preta","2024",31
"Rio Bonito","Preta","2025",7
"Rio Bonito","Amarela","2015",0
"Rio Bonito","Amarela","2016",0
"Rio Bonito","Amarela","2017",1
"Rio Bonito","Amarela","2018",0
"Rio Bonito","Amarela","2019",0
"Rio Bonito","Amarela","2020",0
"Rio Bonito","Amarela","2021",0
"Rio Bonito","Amarela","2022",0
"Rio Bonito","Amarela","2023",2
"Rio Bonito","Amarela","2024",3
"Rio Bonito","Amarela","2025",1
"Rio Bonito","Parda","2015",0
"Rio Bonito","Parda","2016",3
"Rio Bonito","Parda","2017",2
"Rio Bonito","Parda","2018",7
"Rio Bonito","Parda","2019",7
"Rio Bonito","Parda","2020",3
"Rio Bonito","Parda","2021",3
"Rio Bonito","Parda","2022",1
"Rio Bonito","Parda","2023",25
"Rio Bonito","Parda","2024",127
"Rio Bonito","Parda","2025",32
"Rio Bonito","Indígena","2015",0
"Rio Bonito","Indígena","2016",0
"Rio Bonito","Indígena","2017",0
"Rio Bonito","Indígena","2018",0
"Rio Bonito","Indígena","2019",0
"Rio Bonito","Indígena","2020",0
"Rio Bonito","Indígena","2021",0
"Rio Bonito","Indígena","2022",0
"Rio Bonito","Indígena","2023",0
"Rio Bonito","Indígena","2024",0
"Rio Bonito","Indígena","2025",0
"Rio Bonito","Ignorado","2015",12
"Rio Bonito","Ignorado","2016",23
"Rio Bonito","Ignorado","2017",1
"Rio Bonito","Ignorado","2018",8
"Rio Bonito","Ignorado","2019",3
"Rio Bonito","Ignorado","2020",0
"Rio Bonito","Ignorado","2021",2
"Rio Bonito","Ignorado","2022",3
"Rio Bonito","Ignorado","2023",17
"Rio Bonito","Ignorado","2024",36
"Rio Bonito","Ignorado","2025",55
"Rio Claro","Branca","2015",144
"Rio Claro","Branca","2016",60
"Rio Claro","Branca","2017",1
"Rio Claro","Branca","2018",5
"Rio Claro","Branca","2019",2
"Rio Claro","Branca","2020",1
"Rio Claro","Branca","2021",3
"Rio Claro","Branca","2022",1
"Rio Claro","Branca","2023",3
"Rio Claro","Branca","2024",254
"Rio Claro","Branca","2025",8
"Rio Claro","Preta","2015",26
"Rio Claro","Preta","2016",11
"Rio Claro","Preta","2017",0
"Rio Claro","Preta","2018",0
"Rio Claro","Preta","2019",1
"Rio Claro","Preta","2020",0
"Rio Claro","Preta","2021",0
"Rio Claro","Preta","2022",0
"Rio Claro","Preta","2023",1
"Rio Claro","Preta","2024",44
"Rio Claro","Preta","2025",3
"Rio Claro","Amarela","2015",5
"Rio Claro","Amarela","2016",1
"Rio Claro","Amarela","2017",0
"Rio Claro","Amarela","2018",0
"Rio Claro","Amarela","2019",0
"Rio Claro","Amarela","2020",0
"Rio Claro","Amarela","2021",0
"Rio Claro","Amarela","2022",0
"Rio Claro","Amarela","2023",0
"Rio Claro","Amarela","2024",5
"Rio Claro","Amarela","2025",0
"Rio Claro","Parda","2015",15
"Rio Claro","Parda","2016",9
"Rio Claro","Parda","2017",0
"Rio Claro","Parda","2018",1
"Rio Claro","Parda","2019",0
"Rio Claro","Parda","2020",0
"Rio Claro","Parda","2021",0
"Rio Claro","Parda","2022",0
"Rio Claro","Parda","2023",2
"Rio Claro","Parda","2024",42
"Rio Claro","Parda","2025",4
"Rio Claro","Indígena","2015",0
"Rio Claro","Indígena","2016",0
"Rio Claro","Indígena","2017",0
"Rio Claro","Indígena","2018",0
"Rio Claro","Indígena","2019",0
"Rio Claro","Indígena","2020",0
"Rio Claro","Indígena","2021",0
"Rio Claro","Indígena","2022",0
"Rio Claro","Indígena","2023",0
"Rio Claro","Indígena","2024",0
"Rio Claro","Indígena","2025",0
"Rio Claro","Ignorado","2015",17
"Rio Claro","Ignorado","2016",8
"Rio Claro","Ignorado","2017",0
"Rio Claro","Ignorado","2018",2
"Rio Claro","Ignorado","2019",0
"Rio Claro","Ignorado","2020",0
"Rio Claro","Ignorado","2021",0
"Rio Claro","Ignorado","2022",0
"Rio Claro","Ignorado","2023",0
"Rio Claro","Ignorado","2024",116
"Rio Claro","Ignorado","2025",1
"Rio das Flores","Branca","2015",4
"Rio das Flores","Branca","2016",2
"Rio das Flores","Branca","2017",3
"Rio das Flores","Branca","2018",0
"Rio das Flores","Branca","2019",9
"Rio das Flores","Branca","2020",0
"Rio das Flores","Branca","2021",0
"Rio das Flores","Branca","2022",0
"Rio das Flores","Branca","2023",0
"Rio das Flores","Branca","2024",4
"Rio das Flores","Branca","2025",9
"Rio das Flores","Preta","2015",1
"Rio das Flores","Preta","2016",0
"Rio das Flores","Preta","2017",0
"Rio das Flores","Preta","2018",0
"Rio das Flores","Preta","2019",1
"Rio das Flores","Preta","2020",0
"Rio das Flores","Preta","2021",0
"Rio das Flores","Preta","2022",0
"Rio das Flores","Preta","2023",0
"Rio das Flores","Preta","2024",0
"Rio das Flores","Preta","2025",7
"Rio das Flores","Amarela","2015",0
"Rio das Flores","Amarela","2016",0
"Rio das Flores","Amarela","2017",0
"Rio das Flores","Amarela","2018",0
"Rio das Flores","Amarela","2019",0
"Rio das Flores","Amarela","2020",0
"Rio das Flores","Amarela","2021",0
"Rio das Flores","Amarela","2022",0
"Rio das Flores","Amarela","2023",0
"Rio das Flores","Amarela","2024",0
"Rio das Flores","Amarela","2025",0
"Rio das Flores","Parda","2015",3
"Rio das Flores","Parda","2016",1
"Rio das Flores","Parda","2017",1
"Rio das Flores","Parda","2018",2
"Rio das Flores","Parda","2019",10
"Rio das Flores","Parda","2020",1
"Rio das Flores","Parda","2021",0
"Rio das Flores","Parda","2022",2
"Rio das Flores","Parda","2023",1
"Rio das Flores","Parda","2024",21
"Rio das Flores","Parda","2025",253
"Rio das Flores","Indígena","2015",0
"Rio das Flores","Indígena","2016",0
"Rio das Flores","Indígena","2017",0
"Rio das Flores","Indígena","2018",0
"Rio das Flores","Indígena","2019",0
"Rio das Flores","Indígena","2020",0
"Rio das Flores","Indígena","2021",0
"Rio das Flores","Indígena","2022",0
"Rio das Flores","Indígena","2023",0
"Rio das Flores","Indígena","2024",0
"Rio das Flores","Indígena","2025",0
"Rio das Flores","Ignorado","2015",1
"Rio das Flores","Ignorado","2016",3
"Rio das Flores","Ignorado","2017",0
"Rio das Flores","Ignorado","2018",0
"Rio das Flores","Ignorado","2019",0
"Rio das Flores","Ignorado","2020",0
"Rio das Flores","Ignorado","2021",0
"Rio das Flores","Ignorado","2022",0
"Rio das Flores","Ignorado","2023",0
"Rio das Flores","Ignorado","2024",0
"Rio das Flores","Ignorado","2025",0
"Rio das Ostras","Branca","2015",123
"Rio das Ostras","Branca","2016",44
"Rio das Ostras","Branca","2017",20
"Rio das Ostras","Branca","2018",3
"Rio das Ostras","Branca","2019",16
"Rio das Ostras","Branca","2020",4
"Rio das Ostras","Branca","2021",18
"Rio das Ostras","Branca","2022",61
"Rio das Ostras","Branca","2023",223
"Rio das Ostras","Branca","2024",552
"Rio das Ostras","Branca","2025",30
"Rio das Ostras","Preta","2015",19
"Rio das Ostras","Preta","2016",11
"Rio das Ostras","Preta","2017",10
"Rio das Ostras","Preta","2018",4
"Rio das Ostras","Preta","2019",7
"Rio das Ostras","Preta","2020",0
"Rio das Ostras","Preta","2021",2
"Rio das Ostras","Preta","2022",14
"Rio das Ostras","Preta","2023",74
"Rio das Ostras","Preta","2024",195
"Rio das Ostras","Preta","2025",6
"Rio das Ostras","Amarela","2015",1
"Rio das Ostras","Amarela","2016",1
"Rio das Ostras","Amarela","2017",0
"Rio das Ostras","Amarela","2018",0
"Rio das Ostras","Amarela","2019",1
"Rio das Ostras","Amarela","2020",0
"Rio das Ostras","Amarela","2021",0
"Rio das Ostras","Amarela","2022",1
"Rio das Ostras","Amarela","2023",1
"Rio das Ostras","Amarela","2024",9
"Rio das Ostras","Amarela","2025",0
"Rio das Ostras","Parda","2015",65
"Rio das Ostras","Parda","2016",37
"Rio das Ostras","Parda","2017",8
"Rio das Ostras","Parda","2018",0
"Rio das Ostras","Parda","2019",5
"Rio das Ostras","Parda","2020",7
"Rio das Ostras","Parda","2021",26
"Rio das Ostras","Parda","2022",76
"Rio das Ostras","Parda","2023",359
"Rio das Ostras","Parda","2024",976
"Rio das Ostras","Parda","2025",39
"Rio das Ostras","Indígena","2015",0
"Rio das Ostras","Indígena","2016",0
"Rio das Ostras","Indígena","2017",0
"Rio das Ostras","Indígena","2018",0
"Rio das Ostras","Indígena","2019",1
"Rio das Ostras","Indígena","2020",0
"Rio das Ostras","Indígena","2021",0
"Rio das Ostras","Indígena","2022",0
"Rio das Ostras","Indígena","2023",0
"Rio das Ostras","Indígena","2024",21
"Rio das Ostras","Indígena","2025",0
"Rio das Ostras","Ignorado","2015",1110
"Rio das Ostras","Ignorado","2016",370
"Rio das Ostras","Ignorado","2017",44
"Rio das Ostras","Ignorado","2018",125
"Rio das Ostras","Ignorado","2019",204
"Rio das Ostras","Ignorado","2020",34
"Rio das Ostras","Ignorado","2021",34
"Rio das Ostras","Ignorado","2022",109
"Rio das Ostras","Ignorado","2023",645
"Rio das Ostras","Ignorado","2024",2621
"Rio das Ostras","Ignorado","2025",76
"Rio de Janeiro","Branca","2015",4267
"Rio de Janeiro","Branca","2016",6041
"Rio de Janeiro","Branca","2017",608
"Rio de Janeiro","Branca","2018",1124
"Rio de Janeiro","Branca","2019",4338
"Rio de Janeiro","Branca","2020",263
"Rio de Janeiro","Branca","2021",374
"Rio de Janeiro","Branca","2022",1384
"Rio de Janeiro","Branca","2023",6207
"Rio de Janeiro","Branca","2024",30728
"Rio de Janeiro","Branca","2025",2601
"Rio de Janeiro","Preta","2015",982
"Rio de Janeiro","Preta","2016",2996
"Rio de Janeiro","Preta","2017",216
"Rio de Janeiro","Preta","2018",367
"Rio de Janeiro","Preta","2019",1679
"Rio de Janeiro","Preta","2020",117
"Rio de Janeiro","Preta","2021",82
"Rio de Janeiro","Preta","2022",414
"Rio de Janeiro","Preta","2023",2109
"Rio de Janeiro","Preta","2024",12700
"Rio de Janeiro","Preta","2025",1113
"Rio de Janeiro","Amarela","2015",86
"Rio de Janeiro","Amarela","2016",172
"Rio de Janeiro","Amarela","2017",24
"Rio de Janeiro","Amarela","2018",25
"Rio de Janeiro","Amarela","2019",211
"Rio de Janeiro","Amarela","2020",4
"Rio de Janeiro","Amarela","2021",12
"Rio de Janeiro","Amarela","2022",64
"Rio de Janeiro","Amarela","2023",445
"Rio de Janeiro","Amarela","2024",1419
"Rio de Janeiro","Amarela","2025",108
"Rio de Janeiro","Parda","2015",4289
"Rio de Janeiro","Parda","2016",9139
"Rio de Janeiro","Parda","2017",981
"Rio de Janeiro","Parda","2018",2227
"Rio de Janeiro","Parda","2019",7224
"Rio de Janeiro","Parda","2020",449
"Rio de Janeiro","Parda","2021",522
"Rio de Janeiro","Parda","2022",2078
"Rio de Janeiro","Parda","2023",12219
"Rio de Janeiro","Parda","2024",56907
"Rio de Janeiro","Parda","2025",5180
"Rio de Janeiro","Indígena","2015",40
"Rio de Janeiro","Indígena","2016",55
"Rio de Janeiro","Indígena","2017",7
"Rio de Janeiro","Indígena","2018",8
"Rio de Janeiro","Indígena","2019",28
"Rio de Janeiro","Indígena","2020",1
"Rio de Janeiro","Indígena","2021",3
"Rio de Janeiro","Indígena","2022",8
"Rio de Janeiro","Indígena","2023",37
"Rio de Janeiro","Indígena","2024",154
"Rio de Janeiro","Indígena","2025",9
"Rio de Janeiro","Ignorado","2015",11614
"Rio de Janeiro","Ignorado","2016",14251
"Rio de Janeiro","Ignorado","2017",1846
"Rio de Janeiro","Ignorado","2018",1774
"Rio de Janeiro","Ignorado","2019",4456
"Rio de Janeiro","Ignorado","2020",331
"Rio de Janeiro","Ignorado","2021",109
"Rio de Janeiro","Ignorado","2022",629
"Rio de Janeiro","Ignorado","2023",1600
"Rio de Janeiro","Ignorado","2024",9851
"Rio de Janeiro","Ignorado","2025",302
"Santa Maria Madalena","Branca","2015",0
"Santa Maria Madalena","Branca","2016",32
"Santa Maria Madalena","Branca","2017",0
"Santa Maria Madalena","Branca","2018",0
"Santa Maria Madalena","Branca","2019",0
"Santa Maria Madalena","Branca","2020",0
"Santa Maria Madalena","Branca","2021",0
"Santa Maria Madalena","Branca","2022",0
"Santa Maria Madalena","Branca","2023",0
"Santa Maria Madalena","Branca","2024",9
"Santa Maria Madalena","Branca","2025",5
"Santa Maria Madalena","Preta","2015",0
"Santa Maria Madalena","Preta","2016",5
"Santa Maria Madalena","Preta","2017",0
"Santa Maria Madalena","Preta","2018",0
"Santa Maria Madalena","Preta","2019",0
"Santa Maria Madalena","Preta","2020",0
"Santa Maria Madalena","Preta","2021",0
"Santa Maria Madalena","Preta","2022",1
"Santa Maria Madalena","Preta","2023",0
"Santa Maria Madalena","Preta","2024",0
"Santa Maria Madalena","Preta","2025",1
"Santa Maria Madalena","Amarela","2015",0
"Santa Maria Madalena","Amarela","2016",2
"Santa Maria Madalena","Amarela","2017",0
"Santa Maria Madalena","Amarela","2018",0
"Santa Maria Madalena","Amarela","2019",0
"Santa Maria Madalena","Amarela","2020",0
"Santa Maria Madalena","Amarela","2021",0
"Santa Maria Madalena","Amarela","2022",0
"Santa Maria Madalena","Amarela","2023",1
"Santa Maria Madalena","Amarela","2024",2
"Santa Maria Madalena","Amarela","2025",0
"Santa Maria Madalena","Parda","2015",0
"Santa Maria Madalena","Parda","2016",15
"Santa Maria Madalena","Parda","2017",0
"Santa Maria Madalena","Parda","2018",0
"Santa Maria Madalena","Parda","2019",0
"Santa Maria Madalena","Parda","2020",0
"Santa Maria Madalena","Parda","2021",0
"Santa Maria Madalena","Parda","2022",7
"Santa Maria Madalena","Parda","2023",0
